ts,x,y,id
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,113.067825,113.067825,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,112.852767,112.852767,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,12615140.86,12615140.86,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
1.50899E+12,113.107213,113.107213,15088016012
